id,user_id,hotel_id,review_date,review_body,date_of_stay,room_tip,trip_type,overall_rating,value_rating,location_rating,service_rating,rooms_rating,cleanliness_rating,sleep_quality_rating,review_helpful_votes
469,912,46,Fri Sep 27 2019 12:22:05 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the outdoor area. The location was fun. I would probably not stay here again.,Tue Sep 25 2018 01:52:05 GMT-0700 (Pacific Daylight Time),Do not ask for local restaurant recommendations.,Families,2,2,3,4,1,3,4,8
470,23,47,Wed Jan 02 2019 07:56:17 GMT-0800 (Pacific Standard Time),I loved the chairs in the bathroom. The location was noisy. I would certainly stay here again.,Tue Feb 13 2018 06:33:37 GMT-0800 (Pacific Standard Time),Make sure to request a tour of the facilities.,Solo,2,5,1,5,4,3,5,24
471,472,47,Thu Jul 04 2019 13:29:24 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the workout room. The location was nothing special. I would very likely stay here again.,Fri Sep 15 2017 10:59:27 GMT-0700 (Pacific Daylight Time),Make sure to ask for an upgrade.,Couples,5,4,4,3,4,1,4,17
472,559,47,Thu Jan 19 2017 14:59:28 GMT-0800 (Pacific Standard Time),I was delighted by the assistance in the garage. The location was fun. I would definitely stay here again.,Sat Jan 03 2015 17:57:58 GMT-0800 (Pacific Standard Time),Always eat at the hotel restaurant.,Families,3,5,4,3,1,2,2,2
473,115,47,Fri Nov 23 2018 21:13:09 GMT-0800 (Pacific Standard Time),I was surprised by the chairs in the room. The location was fun. I would very likely stay here again.,Mon Jun 20 2016 12:26:40 GMT-0700 (Pacific Daylight Time),You might want to ask for an upgrade.,Solo,3,1,4,2,5,3,1,19
474,499,47,Tue Jun 05 2018 17:25:42 GMT-0700 (Pacific Daylight Time),I was taken aback by the cupboards in the garage. The location was pleasant. I would potentially stay here again.,Thu Feb 15 2018 04:38:43 GMT-0800 (Pacific Standard Time),Never try the snacks.,Business,4,1,1,1,4,3,3,13
475,408,47,Tue May 26 2020 21:15:59 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the garage. The location was perfect. I would potentially stay here again.,Tue May 26 2020 02:52:14 GMT-0700 (Pacific Daylight Time),Never hang out in the lobby.,Couples,5,5,1,1,1,1,1,0
476,521,47,Sun Jun 21 2020 18:24:30 GMT-0700 (Pacific Daylight Time),I was delighted by the appliances in the lobby. The location was nothing special. I would very likely stay here again.,Wed Jun 17 2020 08:00:47 GMT-0700 (Pacific Daylight Time),Never forget to ask for local restaurant recommendations.,Couples,1,5,2,3,2,1,2,14
477,998,47,Fri Jan 05 2018 16:28:31 GMT-0800 (Pacific Standard Time),I was delighted by the assistance in the workout room. The location was relaxing. I would potentially stay here again.,Fri Aug 25 2017 06:06:05 GMT-0700 (Pacific Daylight Time),Do not hang out in the lobby.,Solo,3,4,2,5,4,4,1,30
478,448,47,Wed Mar 18 2020 14:10:31 GMT-0700 (Pacific Daylight Time),I was angered by the cupboards in the garage. The location was nothing special. I would definitely stay here again.,Sat Mar 30 2013 07:24:41 GMT-0700 (Pacific Daylight Time),Always check out the bar.,Friends,5,5,2,3,4,3,2,29
479,239,47,Wed Sep 09 2015 10:55:00 GMT-0700 (Pacific Daylight Time),I loved the amenities in the workout room. The location was relaxing. I would very likely stay here again.,Sun Apr 14 2013 17:01:20 GMT-0700 (Pacific Daylight Time),Make sure to hang out in the lobby.,Couples,4,3,4,4,2,1,4,12
480,319,48,Mon Jan 28 2013 22:17:51 GMT-0800 (Pacific Standard Time),I was happy with the amenities in the bathroom. The location was nothing special. I would likely stay here again.,Sat Dec 01 2012 11:20:16 GMT-0800 (Pacific Standard Time),Never forget to tip the maids.,Business,1,5,3,5,4,3,4,20
481,114,48,Sun Feb 16 2020 19:18:26 GMT-0800 (Pacific Standard Time),I hated the appliances in the room. The location was vibrant. I would potentially stay here again.,Tue Jul 17 2018 04:11:12 GMT-0700 (Pacific Daylight Time),You might want to ask for local restaurant recommendations.,Couples,3,3,2,4,1,2,2,13
482,295,48,Mon Aug 14 2017 20:50:01 GMT-0700 (Pacific Daylight Time),I was taken aback by the appliances in the garage. The location was relaxing. I would probably not stay here again.,Mon Mar 06 2017 18:33:55 GMT-0800 (Pacific Standard Time),It is always recommended that you check out the bar.,Friends,1,3,1,2,3,3,5,26
483,745,48,Fri Apr 17 2020 19:19:47 GMT-0700 (Pacific Daylight Time),I loved the refreshments in the bathroom. The location was pleasant. I would probably not stay here again.,Tue Mar 31 2020 21:09:40 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Couples,5,4,1,1,3,2,5,4
484,568,48,Fri Aug 09 2019 12:25:35 GMT-0700 (Pacific Daylight Time),I was happy with the chairs in the garage. The location was pleasant. I would potentially stay here again.,Fri Nov 25 2016 18:02:48 GMT-0800 (Pacific Standard Time),Make sure to try the snacks.,Couples,2,3,3,5,4,2,1,8
485,634,48,Fri Apr 26 2013 03:07:12 GMT-0700 (Pacific Daylight Time),I liked the assistance in the workout room. The location was vibrant. I would potentially stay here again.,Tue Jan 15 2013 19:57:56 GMT-0800 (Pacific Standard Time),I would advise everyone to ask for local restaurant recommendations.,Solo,4,2,4,3,4,3,3,17
486,433,48,Sun Apr 07 2019 02:31:02 GMT-0700 (Pacific Daylight Time),I loved the amenities in the workout room. The location was vibrant. I would potentially stay here again.,Tue Sep 19 2017 09:15:10 GMT-0700 (Pacific Daylight Time),I would advise everyone to use the mini bar.,Families,2,1,5,3,4,1,4,30
487,13,48,Thu Jun 25 2020 14:58:49 GMT-0700 (Pacific Daylight Time),I hated the refreshments in the outdoor area. The location was vibrant. I would very likely stay here again.,Tue May 26 2020 22:34:15 GMT-0700 (Pacific Daylight Time),Never use the mini bar.,Couples,2,3,3,2,4,2,4,4
488,777,48,Tue Mar 25 2014 04:15:42 GMT-0700 (Pacific Daylight Time),I liked the chairs in the workout room. The location was pleasant. I would not stay here again.,Tue Jun 21 2011 13:57:17 GMT-0700 (Pacific Daylight Time),Do not go swimming.,Friends,5,5,5,3,4,1,1,23
489,78,48,Thu Jun 25 2020 22:59:49 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the lobby. The location was okay. I would likely stay here again.,Wed Aug 03 2016 01:09:14 GMT-0700 (Pacific Daylight Time),Always request a tour of the facilities.,Business,1,1,3,2,5,3,2,13
490,688,49,Sun Jul 13 2014 21:28:36 GMT-0700 (Pacific Daylight Time),I was confused by the cupboards in the workout room. The location was relaxing. I would certainly stay here again.,Thu Jul 26 2012 01:13:42 GMT-0700 (Pacific Daylight Time),Do not try the snacks.,Solo,1,4,5,3,2,4,2,5
491,149,49,Fri Feb 07 2020 16:52:30 GMT-0800 (Pacific Standard Time),I was delighted by the amenities in the lobby. The location was fun. I would definitely stay here again.,Sat Jan 11 2020 21:03:33 GMT-0800 (Pacific Standard Time),It is always recommended that you check out the bar.,Friends,5,3,5,1,4,2,1,9
492,55,49,Mon Jul 22 2019 21:48:33 GMT-0700 (Pacific Daylight Time),I was taken aback by the appliances in the garage. The location was nothing special. I would probably not stay here again.,Tue Dec 18 2018 11:37:52 GMT-0800 (Pacific Standard Time),Never ask for local restaurant recommendations.,Friends,4,2,2,3,3,1,5,11
493,258,49,Wed Nov 06 2013 19:02:38 GMT-0800 (Pacific Standard Time),I liked the amenities in the workout room. The location was horrible. I would definitely stay here again.,Fri Apr 22 2011 23:12:40 GMT-0700 (Pacific Daylight Time),Never forget to use the mini bar.,Solo,5,3,3,1,3,2,1,18
494,976,49,Thu Feb 12 2015 23:14:04 GMT-0800 (Pacific Standard Time),I was delighted by the appliances in the workout room. The location was relaxing. I would probably not stay here again.,Fri Apr 12 2013 07:44:28 GMT-0700 (Pacific Daylight Time),Do not eat at the hotel restaurant.,Solo,3,2,3,2,5,5,4,23
495,96,49,Wed Dec 11 2019 08:31:29 GMT-0800 (Pacific Standard Time),I was delighted by the refreshments in the workout room. The location was perfect. I would certainly stay here again.,Sat Oct 05 2019 16:08:00 GMT-0700 (Pacific Daylight Time),You might want to hang out in the lobby.,Business,3,2,4,5,2,2,4,28
496,375,49,Tue Sep 24 2019 10:27:41 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the workout room. The location was fun. I would potentially stay here again.,Thu Dec 21 2017 01:35:34 GMT-0800 (Pacific Standard Time),Make sure to ask for an upgrade.,Business,2,1,3,5,5,2,3,30
497,626,49,Sat Mar 19 2016 16:44:44 GMT-0700 (Pacific Daylight Time),I loved the assistance in the room. The location was perfect. I would not stay here again.,Thu Apr 30 2015 05:33:08 GMT-0700 (Pacific Daylight Time),Do not forget to ask for an upgrade.,Business,4,1,2,5,4,5,2,14
498,364,49,Tue Sep 24 2019 06:35:57 GMT-0700 (Pacific Daylight Time),I hated the cupboards in the lobby. The location was noisy. I would not stay here again.,Thu Jul 18 2019 15:59:15 GMT-0700 (Pacific Daylight Time),Never forget to check out the bar.,Families,3,4,5,2,5,1,3,29
499,377,49,Sun Jul 07 2019 21:03:40 GMT-0700 (Pacific Daylight Time),I was surprised by the assistance in the lobby. The location was okay. I would likely stay here again.,Sat Mar 02 2019 07:12:40 GMT-0800 (Pacific Standard Time),I would advise everyone to eat at the hotel restaurant.,Families,4,4,1,2,1,3,5,6
500,257,50,Thu Apr 14 2016 08:09:01 GMT-0700 (Pacific Daylight Time),I was angered by the assistance in the bathroom. The location was relaxing. I would not stay here again.,Wed Mar 14 2012 04:14:12 GMT-0700 (Pacific Daylight Time),Never forget to eat at the hotel restaurant.,Business,5,2,1,3,3,4,2,29
501,837,50,Tue May 19 2020 22:27:43 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the bathroom. The location was horrible. I would probably not stay here again.,Thu Dec 12 2019 05:32:26 GMT-0800 (Pacific Standard Time),It is always recommended that you use the mini bar.,Friends,1,5,4,4,2,3,5,15
502,118,50,Sun Feb 23 2020 02:50:26 GMT-0800 (Pacific Standard Time),I liked the amenities in the bathroom. The location was pleasant. I would very likely stay here again.,Tue Jun 19 2012 07:29:19 GMT-0700 (Pacific Daylight Time),It is always recommended that you go swimming.,Solo,3,1,1,4,4,2,5,30
503,779,50,Wed Nov 23 2016 04:17:06 GMT-0800 (Pacific Standard Time),I was angered by the amenities in the garage. The location was noisy. I would certainly stay here again.,Wed Jul 06 2016 23:08:37 GMT-0700 (Pacific Daylight Time),You might want to try the snacks.,Solo,4,1,2,3,4,2,4,11
504,86,50,Wed Apr 17 2019 03:08:21 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the workout room. The location was relaxing. I would likely stay here again.,Sat Aug 05 2017 12:26:15 GMT-0700 (Pacific Daylight Time),Make sure to eat at the hotel restaurant.,Families,3,1,4,4,1,1,4,10
505,819,50,Tue Apr 29 2014 02:11:38 GMT-0700 (Pacific Daylight Time),I was confused by the refreshments in the lobby. The location was vibrant. I would not stay here again.,Fri Apr 02 2010 02:01:57 GMT-0700 (Pacific Daylight Time),You might want to request a tour of the facilities.,Business,1,2,5,1,1,2,1,27
506,806,50,Sat Jul 13 2019 11:13:31 GMT-0700 (Pacific Daylight Time),I was angered by the amenities in the bathroom. The location was horrible. I would certainly stay here again.,Fri Jun 17 2011 06:08:22 GMT-0700 (Pacific Daylight Time),Make sure to eat at the hotel restaurant.,Families,5,1,3,3,5,1,5,8
507,137,50,Sat Feb 03 2018 00:07:57 GMT-0800 (Pacific Standard Time),I loved the amenities in the lobby. The location was vibrant. I would very likely stay here again.,Wed May 24 2017 04:00:39 GMT-0700 (Pacific Daylight Time),It is always recommended that you check out the bar.,Families,5,5,5,4,5,2,5,7
508,102,50,Sun Aug 17 2014 18:34:22 GMT-0700 (Pacific Daylight Time),I was angered by the amenities in the lobby. The location was horrible. I would likely stay here again.,Sat Dec 03 2011 17:16:12 GMT-0800 (Pacific Standard Time),It is always recommended that you ask for an upgrade.,Families,3,4,1,2,5,4,5,4
509,451,50,Thu Mar 19 2020 22:59:48 GMT-0700 (Pacific Daylight Time),I was delighted by the refreshments in the bathroom. The location was horrible. I would potentially stay here again.,Sat Mar 07 2020 08:06:46 GMT-0800 (Pacific Standard Time),Always tip the maids.,Friends,5,3,5,5,4,3,2,22
510,502,51,Wed May 29 2013 15:46:51 GMT-0700 (Pacific Daylight Time),I liked the refreshments in the lobby. The location was pleasant. I would very likely stay here again.,Sun Feb 28 2010 19:39:26 GMT-0800 (Pacific Standard Time),Never forget to tip the maids.,Business,3,2,3,2,2,3,3,30
511,686,51,Sun May 14 2017 23:31:42 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the room. The location was noisy. I would not stay here again.,Mon Jan 17 2011 05:47:59 GMT-0800 (Pacific Standard Time),You might want to use the mini bar.,Couples,4,4,1,2,3,5,5,16
512,647,51,Sat Jul 30 2011 00:38:05 GMT-0700 (Pacific Daylight Time),I was angered by the amenities in the room. The location was perfect. I would potentially stay here again.,Mon Sep 20 2010 23:50:53 GMT-0700 (Pacific Daylight Time),Never forget to ask for an upgrade.,Couples,3,3,1,5,3,1,4,30
513,479,51,Mon May 16 2016 16:15:45 GMT-0700 (Pacific Daylight Time),I loved the assistance in the room. The location was noisy. I would likely stay here again.,Sat Jul 13 2013 00:00:52 GMT-0700 (Pacific Daylight Time),Never hang out in the lobby.,Business,5,1,2,3,1,4,4,10
514,333,51,Sun May 03 2020 05:43:28 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the room. The location was nothing special. I would potentially stay here again.,Wed Dec 04 2019 02:00:30 GMT-0800 (Pacific Standard Time),It is always recommended that you go swimming.,Friends,4,2,1,1,3,2,5,22
515,398,51,Sun Nov 18 2012 03:11:26 GMT-0800 (Pacific Standard Time),I was happy with the refreshments in the garage. The location was fun. I would potentially stay here again.,Sun Jun 27 2010 23:49:37 GMT-0700 (Pacific Daylight Time),You might want to use the mini bar.,Couples,2,3,3,4,3,3,2,3
516,252,51,Fri Jul 10 2020 17:55:01 GMT-0700 (Pacific Daylight Time),I liked the appliances in the room. The location was horrible. I would potentially stay here again.,Mon Jun 22 2020 19:19:04 GMT-0700 (Pacific Daylight Time),You might want to go swimming.,Friends,3,5,5,1,5,2,5,29
517,472,51,Sun May 10 2020 13:33:48 GMT-0700 (Pacific Daylight Time),I hated the amenities in the garage. The location was vibrant. I would likely stay here again.,Sun Apr 12 2020 10:27:47 GMT-0700 (Pacific Daylight Time),Make sure to go swimming.,Friends,3,3,1,5,5,1,1,7
518,6,51,Fri Sep 30 2011 08:33:53 GMT-0700 (Pacific Daylight Time),I was surprised by the assistance in the lobby. The location was horrible. I would very likely stay here again.,Sun Mar 27 2011 00:54:17 GMT-0700 (Pacific Daylight Time),I would advise everyone to use the mini bar.,Solo,4,1,1,3,3,1,3,23
519,663,51,Fri Aug 02 2019 00:31:56 GMT-0700 (Pacific Daylight Time),I hated the chairs in the lobby. The location was okay. I would potentially stay here again.,Thu Jul 25 2019 05:48:20 GMT-0700 (Pacific Daylight Time),Never forget to ask for local restaurant recommendations.,Families,5,4,3,2,2,5,5,4
520,18,52,Wed Jul 01 2020 23:28:41 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the garage. The location was perfect. I would likely stay here again.,Sun Jun 21 2020 05:58:36 GMT-0700 (Pacific Daylight Time),It is always recommended that you tip the maids.,Couples,3,2,3,3,1,4,3,20
521,929,52,Sat May 20 2017 04:47:20 GMT-0700 (Pacific Daylight Time),I loved the chairs in the outdoor area. The location was pleasant. I would very likely stay here again.,Tue Nov 20 2012 15:19:58 GMT-0800 (Pacific Standard Time),It is always recommended that you eat at the hotel restaurant.,Families,1,4,5,2,4,1,5,28
522,866,52,Thu Jan 09 2020 17:58:29 GMT-0800 (Pacific Standard Time),I was happy with the chairs in the garage. The location was vibrant. I would definitely stay here again.,Fri Oct 26 2018 13:52:44 GMT-0700 (Pacific Daylight Time),I would advise everyone to tip the maids.,Families,3,4,1,2,4,5,1,5
523,675,52,Thu Jan 28 2016 05:37:31 GMT-0800 (Pacific Standard Time),I loved the amenities in the bathroom. The location was fun. I would likely stay here again.,Tue Nov 19 2013 17:55:59 GMT-0800 (Pacific Standard Time),You might want to try the snacks.,Couples,3,3,2,5,4,2,1,15
524,132,52,Thu Nov 21 2019 18:47:58 GMT-0800 (Pacific Standard Time),I was delighted by the appliances in the room. The location was fun. I would probably not stay here again.,Mon Jan 21 2019 21:47:52 GMT-0800 (Pacific Standard Time),Never forget to request a tour of the facilities.,Friends,5,2,5,5,5,5,2,21
525,51,52,Wed Jul 10 2019 12:24:29 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the outdoor area. The location was relaxing. I would probably not stay here again.,Sat Feb 21 2015 13:10:44 GMT-0800 (Pacific Standard Time),Do not check out the bar.,Business,3,4,5,5,2,5,2,13
526,657,52,Fri Sep 13 2019 23:43:51 GMT-0700 (Pacific Daylight Time),I was angered by the amenities in the room. The location was vibrant. I would very likely stay here again.,Mon Apr 23 2018 13:48:09 GMT-0700 (Pacific Daylight Time),You might want to try the snacks.,Couples,3,1,4,4,5,1,5,7
527,503,52,Sat Apr 04 2020 11:13:50 GMT-0700 (Pacific Daylight Time),I hated the assistance in the bathroom. The location was nothing special. I would not stay here again.,Wed Aug 01 2018 08:11:48 GMT-0700 (Pacific Daylight Time),Never check out the bar.,Friends,1,3,4,2,3,1,2,2
528,849,52,Sat May 30 2020 18:59:13 GMT-0700 (Pacific Daylight Time),I was happy with the amenities in the bathroom. The location was horrible. I would potentially stay here again.,Tue Feb 04 2020 19:11:11 GMT-0800 (Pacific Standard Time),Never ask for an upgrade.,Couples,4,2,3,5,3,2,2,26
529,522,52,Mon Sep 15 2014 12:25:27 GMT-0700 (Pacific Daylight Time),I loved the amenities in the lobby. The location was pleasant. I would potentially stay here again.,Fri Jun 07 2013 20:02:14 GMT-0700 (Pacific Daylight Time),Never forget to tip the maids.,Friends,5,4,1,1,3,5,3,19
530,9,53,Wed May 17 2017 10:39:43 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the bathroom. The location was okay. I would potentially stay here again.,Sun Nov 23 2014 21:09:11 GMT-0800 (Pacific Standard Time),I would advise everyone to use the mini bar.,Couples,4,1,4,1,3,4,2,5
531,329,53,Wed Nov 13 2019 02:41:27 GMT-0800 (Pacific Standard Time),I hated the amenities in the workout room. The location was perfect. I would definitely stay here again.,Sat Aug 03 2019 09:20:09 GMT-0700 (Pacific Daylight Time),I would advise everyone to eat at the hotel restaurant.,Couples,4,2,2,4,4,4,1,26
532,92,53,Fri May 03 2019 22:18:47 GMT-0700 (Pacific Daylight Time),I hated the chairs in the outdoor area. The location was nothing special. I would likely stay here again.,Sun Feb 23 2014 22:43:49 GMT-0800 (Pacific Standard Time),Do not forget to ask for an upgrade.,Families,4,4,4,5,1,3,5,4
533,467,53,Thu Apr 09 2020 18:26:04 GMT-0700 (Pacific Daylight Time),I hated the appliances in the bathroom. The location was vibrant. I would definitely stay here again.,Wed Nov 06 2019 04:47:18 GMT-0800 (Pacific Standard Time),Do not request a tour of the facilities.,Business,2,4,2,2,1,1,1,22
534,887,53,Tue Jul 10 2012 01:27:01 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the room. The location was vibrant. I would certainly stay here again.,Tue May 01 2012 17:45:38 GMT-0700 (Pacific Daylight Time),Do not tip the maids.,Friends,3,1,3,1,2,4,1,7
535,70,53,Mon Aug 08 2016 15:57:43 GMT-0700 (Pacific Daylight Time),I was angered by the refreshments in the lobby. The location was pleasant. I would probably not stay here again.,Sat Apr 12 2014 20:21:46 GMT-0700 (Pacific Daylight Time),It is always recommended that you check out the bar.,Friends,3,1,2,1,3,3,3,27
536,157,53,Fri Jan 03 2020 14:28:53 GMT-0800 (Pacific Standard Time),I was confused by the cupboards in the garage. The location was horrible. I would definitely stay here again.,Tue Jun 14 2016 11:07:48 GMT-0700 (Pacific Daylight Time),Do not forget to request a tour of the facilities.,Couples,4,5,3,5,3,5,5,7
537,74,53,Mon Dec 28 2015 11:33:31 GMT-0800 (Pacific Standard Time),I was angered by the assistance in the garage. The location was relaxing. I would likely stay here again.,Sat Sep 15 2012 21:15:34 GMT-0700 (Pacific Daylight Time),Do not forget to use the mini bar.,Couples,1,1,5,4,3,5,5,2
538,486,53,Tue Dec 03 2019 20:59:04 GMT-0800 (Pacific Standard Time),I was angered by the cupboards in the room. The location was vibrant. I would definitely stay here again.,Mon Mar 26 2018 01:14:28 GMT-0700 (Pacific Daylight Time),It is always recommended that you ask for an upgrade.,Solo,3,3,3,3,2,4,5,1
539,619,53,Tue Oct 23 2018 04:53:29 GMT-0700 (Pacific Daylight Time),I was surprised by the assistance in the bathroom. The location was okay. I would potentially stay here again.,Wed Apr 09 2014 22:47:50 GMT-0700 (Pacific Daylight Time),Do not forget to hang out in the lobby.,Families,4,4,1,2,4,3,1,13
540,430,54,Thu Dec 22 2011 22:34:33 GMT-0800 (Pacific Standard Time),I was surprised by the refreshments in the room. The location was perfect. I would likely stay here again.,Thu Dec 02 2010 00:24:02 GMT-0800 (Pacific Standard Time),It is always recommended that you use the mini bar.,Friends,1,5,3,4,1,3,4,24
541,286,54,Sat Dec 29 2018 19:23:54 GMT-0800 (Pacific Standard Time),I was surprised by the assistance in the bathroom. The location was noisy. I would likely stay here again.,Mon Oct 31 2016 00:53:29 GMT-0700 (Pacific Daylight Time),Do not forget to ask for local restaurant recommendations.,Solo,2,3,5,2,5,5,4,20
542,426,54,Tue May 07 2019 01:57:13 GMT-0700 (Pacific Daylight Time),I hated the amenities in the outdoor area. The location was noisy. I would certainly stay here again.,Fri Jul 09 2010 13:27:34 GMT-0700 (Pacific Daylight Time),Do not go swimming.,Friends,3,3,3,3,4,1,3,15
543,427,54,Sat Jun 13 2015 12:41:07 GMT-0700 (Pacific Daylight Time),I was confused by the cupboards in the workout room. The location was horrible. I would definitely stay here again.,Fri Mar 29 2013 03:22:07 GMT-0700 (Pacific Daylight Time),Never forget to eat at the hotel restaurant.,Business,5,2,2,2,4,5,3,20
544,171,54,Fri Sep 16 2016 04:45:56 GMT-0700 (Pacific Daylight Time),I was surprised by the appliances in the lobby. The location was relaxing. I would potentially stay here again.,Wed May 20 2015 10:33:04 GMT-0700 (Pacific Daylight Time),Do not eat at the hotel restaurant.,Friends,3,3,4,3,2,2,2,5
545,35,54,Sun Jan 20 2019 10:23:57 GMT-0800 (Pacific Standard Time),I was confused by the assistance in the bathroom. The location was perfect. I would definitely stay here again.,Thu Sep 09 2010 07:03:18 GMT-0700 (Pacific Daylight Time),Never ask for local restaurant recommendations.,Families,1,1,1,3,1,5,2,2
546,33,54,Fri Oct 28 2016 12:34:34 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the bathroom. The location was pleasant. I would certainly stay here again.,Mon May 25 2015 11:31:10 GMT-0700 (Pacific Daylight Time),Do not forget to hang out in the lobby.,Friends,2,4,3,5,5,1,4,9
547,324,54,Wed Sep 03 2014 20:21:45 GMT-0700 (Pacific Daylight Time),I was happy with the assistance in the garage. The location was pleasant. I would likely stay here again.,Sun Jan 17 2010 08:39:14 GMT-0800 (Pacific Standard Time),I would advise everyone to use the mini bar.,Families,2,1,4,3,5,1,5,24
548,717,54,Mon Aug 06 2018 08:21:18 GMT-0700 (Pacific Daylight Time),I hated the refreshments in the lobby. The location was perfect. I would likely stay here again.,Wed Aug 17 2011 11:00:22 GMT-0700 (Pacific Daylight Time),Always eat at the hotel restaurant.,Solo,1,4,1,3,4,3,3,0
549,54,54,Wed Jun 20 2018 11:19:42 GMT-0700 (Pacific Daylight Time),I was happy with the amenities in the outdoor area. The location was perfect. I would probably not stay here again.,Fri Nov 03 2017 12:47:28 GMT-0700 (Pacific Daylight Time),It is always recommended that you eat at the hotel restaurant.,Friends,4,1,2,1,2,2,2,27
550,247,55,Fri Sep 27 2019 14:33:13 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the outdoor area. The location was nothing special. I would likely stay here again.,Mon Apr 27 2015 18:50:39 GMT-0700 (Pacific Daylight Time),Never eat at the hotel restaurant.,Business,2,4,3,4,5,2,4,12
551,420,55,Tue Jan 02 2018 01:47:39 GMT-0800 (Pacific Standard Time),I loved the assistance in the lobby. The location was nothing special. I would not stay here again.,Wed Jul 17 2013 02:14:28 GMT-0700 (Pacific Daylight Time),Never ask for local restaurant recommendations.,Families,4,1,2,3,3,4,3,25
552,141,55,Thu Nov 05 2015 00:28:25 GMT-0800 (Pacific Standard Time),I was taken aback by the chairs in the workout room. The location was horrible. I would certainly stay here again.,Fri Apr 19 2013 14:01:42 GMT-0700 (Pacific Daylight Time),Never ask for local restaurant recommendations.,Friends,2,3,2,3,4,1,3,17
553,572,55,Tue Jun 19 2012 04:39:31 GMT-0700 (Pacific Daylight Time),I was delighted by the appliances in the room. The location was okay. I would potentially stay here again.,Sun Feb 20 2011 08:47:19 GMT-0800 (Pacific Standard Time),Never ask for an upgrade.,Friends,2,3,2,1,1,3,4,10
554,816,55,Tue Jul 02 2019 15:32:41 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the garage. The location was okay. I would not stay here again.,Thu Aug 09 2018 06:32:59 GMT-0700 (Pacific Daylight Time),Never hang out in the lobby.,Friends,2,4,1,2,1,3,3,27
555,350,55,Fri Jan 13 2017 12:55:46 GMT-0800 (Pacific Standard Time),I was angered by the refreshments in the garage. The location was okay. I would not stay here again.,Mon Sep 12 2016 23:38:11 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Business,4,2,1,1,4,3,1,15
556,936,55,Sun Jul 08 2012 04:40:51 GMT-0700 (Pacific Daylight Time),I was happy with the appliances in the lobby. The location was relaxing. I would not stay here again.,Mon Mar 12 2012 14:04:36 GMT-0700 (Pacific Daylight Time),Always eat at the hotel restaurant.,Business,4,1,2,4,3,4,4,4
557,511,55,Tue Jul 02 2019 15:45:53 GMT-0700 (Pacific Daylight Time),I was delighted by the assistance in the room. The location was pleasant. I would probably not stay here again.,Sat Jun 22 2019 09:38:49 GMT-0700 (Pacific Daylight Time),It is always recommended that you check out the bar.,Couples,4,1,5,2,2,2,4,26
558,616,55,Wed Jan 16 2019 08:27:49 GMT-0800 (Pacific Standard Time),I was angered by the chairs in the garage. The location was perfect. I would definitely stay here again.,Wed Nov 02 2016 05:11:35 GMT-0700 (Pacific Daylight Time),Always tip the maids.,Business,3,4,2,2,3,3,5,15
559,987,55,Mon Jun 17 2013 04:43:30 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the room. The location was horrible. I would likely stay here again.,Thu Sep 09 2010 21:27:12 GMT-0700 (Pacific Daylight Time),You might want to check out the bar.,Solo,5,4,3,5,5,4,3,21
560,602,56,Tue Aug 21 2018 16:59:48 GMT-0700 (Pacific Daylight Time),I liked the assistance in the bathroom. The location was vibrant. I would likely stay here again.,Thu Mar 15 2018 23:38:44 GMT-0700 (Pacific Daylight Time),Make sure to tip the maids.,Friends,1,4,4,2,3,4,1,26
561,228,56,Tue Feb 10 2015 07:30:08 GMT-0800 (Pacific Standard Time),I loved the refreshments in the garage. The location was noisy. I would very likely stay here again.,Thu Jun 06 2013 07:21:37 GMT-0700 (Pacific Daylight Time),Do not forget to check out the bar.,Families,3,2,1,1,5,2,1,30
562,812,56,Tue Feb 28 2017 05:21:02 GMT-0800 (Pacific Standard Time),I loved the cupboards in the bathroom. The location was fun. I would not stay here again.,Tue Dec 22 2015 13:26:48 GMT-0800 (Pacific Standard Time),I would advise everyone to hang out in the lobby.,Couples,1,1,4,4,2,1,5,6
563,293,56,Thu Apr 04 2019 21:15:29 GMT-0700 (Pacific Daylight Time),I was surprised by the refreshments in the garage. The location was noisy. I would definitely stay here again.,Wed May 21 2014 20:08:20 GMT-0700 (Pacific Daylight Time),Never forget to tip the maids.,Couples,1,3,5,4,2,2,2,23
